nr. sessions,nr. rest days,total kms,max km one day,"nr. tough sessions (effort in Z5, T1 or T2)",nr. strength trainings
5.0,2.0,44.2,13.5,1.0,0.0
6.0,1.0,27.5,10.3,0.0,3.0
2.0,5.0,20.0,10.0,0.0,0.0
4.0,3.0,19.6,7.6,1.0,1.0
7.0,1.0,39.9,13.0,1.0,2.0
10.0,0.0,94.4,23.0,2.0,2.0
8.0,0.0,130.9,24.9,0.0,1.0
10.0,0.0,29.9,8.6,0.0,1.0
6.0,1.0,0.0,0.0,0.0,5.0
6.0,2.0,36.2,13.0,2.0,2.0
3.0,4.0,19.9,10.9,0.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,1.0,31.9,9.0,0.0,2.0
6.0,2.0,32.4,9.0,3.0,0.0
5.0,2.0,37.6,10.8,2.0,1.0
5.0,2.0,24.8,10.5,0.0,1.0
4.0,3.0,32.1,10.4,2.0,0.0
7.0,0.0,49.8,17.4,0.0,2.0
7.0,0.0,49.4,13.6,3.0,1.0
8.0,1.0,97.2,27.5,2.0,1.0
8.0,1.0,26.5,6.9,3.0,2.0
6.0,1.0,35.9,12.5,0.0,2.0
7.0,1.0,49.0,12.0,0.0,0.0
9.0,1.0,41.6,12.0,1.0,2.0
4.0,3.0,47.0,30.0,0.0,0.0
7.0,1.0,45.8,10.0,1.0,1.0
7.0,1.0,162.0,80.0,4.0,0.0
6.0,1.0,89.5,22.0,2.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0
7.0,0.0,62.2,17.8,2.0,2.0
4.0,3.0,21.9,7.4,0.0,0.0
11.0,0.0,56.8,13.2,2.0,2.0
6.0,1.0,29.8,10.2,0.0,2.0
5.0,2.0,32.7,11.0,1.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
4.0,3.0,44.0,15.0,2.0,0.0
5.0,2.0,48.5,14.0,1.0,0.0
2.0,5.0,6.1,3.5,0.0,0.0
6.0,2.0,41.6,18.0,1.0,0.0
9.0,0.0,46.0,17.6,2.0,3.0
7.0,0.0,86.2,22.0,2.0,1.0
5.0,2.0,57.5,16.0,1.0,0.0
5.0,2.0,52.3,13.0,0.0,1.0
6.0,1.0,76.0,18.0,2.0,0.0
10.0,0.0,74.2,14.1,3.0,1.0
6.0,1.0,33.0,13.0,0.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
5.0,2.0,17.0,10.0,0.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,2.0,64.9,19.5,0.0,1.0
9.0,0.0,86.6,18.0,0.0,2.0
3.0,4.0,16.0,6.0,0.0,0.0
6.0,1.0,52.0,14.0,1.0,2.0
7.0,2.0,60.6,23.8,1.0,2.0
0.0,7.0,0.0,0.0,0.0,0.0
5.0,2.0,53.0,14.5,2.0,1.0
7.0,0.0,67.7,18.0,1.0,0.0
3.0,5.0,10.0,10.0,0.0,1.0
5.0,2.0,27.5,6.5,3.0,0.0
4.0,3.0,27.0,14.0,0.0,0.0
6.0,1.0,39.1,11.0,1.0,2.0
8.0,1.0,29.0,16.0,2.0,3.0
11.0,0.0,89.0,21.0,2.0,2.0
5.0,2.0,23.5,7.8,0.0,1.0
6.0,1.0,62.5,18.0,3.0,0.0
9.0,1.0,111.4,24.9,0.0,2.0
4.0,3.0,30.6,10.0,1.0,1.0
8.0,1.0,65.5,17.5,3.0,2.0
6.0,1.0,56.5,15.5,2.0,1.0
5.0,2.0,76.0,30.0,0.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
5.0,2.0,0.0,0.0,0.0,0.0
11.0,0.0,130.0,28.3,2.0,3.0
6.0,2.0,55.6,18.0,0.0,0.0
6.0,1.0,0.0,0.0,0.0,2.0
8.0,0.0,80.8,36.3,2.0,1.0
10.0,0.0,60.5,14.0,0.0,4.0
6.0,2.0,49.2,20.0,0.0,0.0
6.0,1.0,36.7,13.5,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0
8.0,1.0,0.0,0.0,0.0,2.0
6.0,1.0,29.9,9.2,1.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
9.0,1.0,25.3,11.9,0.0,2.0
5.0,2.0,62.4,17.8,1.0,0.0
6.0,1.0,71.3,16.0,3.0,0.0
6.0,1.0,0.0,0.0,0.0,2.0
5.0,2.0,26.7,9.0,3.0,1.0
6.0,1.0,71.5,13.5,1.0,0.0
5.0,2.0,34.1,12.1,2.0,0.0
8.0,0.0,83.8,16.0,1.0,2.0
6.0,1.0,52.0,16.5,0.0,2.0
6.0,1.0,52.4,15.6,2.0,1.0
7.0,0.0,53.8,15.3,2.0,2.0
7.0,0.0,120.0,40.0,2.0,0.0
6.0,1.0,86.7,16.0,2.0,0.0
8.0,2.0,90.3,27.0,0.0,0.0
5.0,2.0,80.5,22.8,0.0,0.0
9.0,0.0,127.4,25.5,2.0,3.0
2.0,5.0,18.5,11.0,2.0,0.0
6.0,1.0,39.8,12.5,3.0,1.0
2.0,5.0,32.0,18.0,0.0,0.0
3.0,4.0,6.5,6.5,0.0,0.0
8.0,1.0,77.1,17.9,3.0,1.0
7.0,0.0,56.8,18.0,3.0,3.0
9.0,0.0,148.5,28.5,2.0,0.0
6.0,1.0,32.5,8.5,3.0,0.0
5.0,2.0,39.2,11.6,2.0,0.0
5.0,2.0,17.8,9.2,0.0,0.0
2.0,5.0,14.8,8.0,0.0,0.0
8.0,1.0,25.7,8.9,0.0,2.0
10.0,0.0,142.8,34.2,1.0,1.0
10.0,0.0,115.9,29.0,0.0,1.0
4.0,4.0,27.0,13.0,0.0,1.0
8.0,0.0,68.6,21.4,2.0,1.0
6.0,1.0,39.0,10.0,0.0,1.0
5.0,2.0,46.0,13.0,0.0,1.0
7.0,2.0,63.0,18.0,2.0,2.0
11.0,0.0,77.8,15.6,3.0,3.0
5.0,2.0,76.7,19.1,1.0,0.0
7.0,1.0,61.0,12.5,3.0,1.0
8.0,1.0,45.0,15.0,1.0,2.0
6.0,1.0,42.5,11.4,0.0,0.0
4.0,3.0,39.0,10.0,0.0,0.0
5.0,2.0,36.1,11.1,1.0,1.0
6.0,1.0,56.2,13.0,2.0,2.0
6.0,1.0,38.7,12.5,3.0,2.0
6.0,1.0,44.5,12.0,1.0,1.0
6.0,1.0,26.8,6.8,0.0,0.0
6.0,1.0,32.0,10.0,0.0,1.0
5.0,2.0,39.5,15.0,0.0,1.0
10.0,0.0,2.5,2.5,0.0,3.0
7.0,0.0,26.0,10.1,3.0,2.0
4.0,3.0,29.5,12.4,0.0,1.0
6.0,1.0,49.7,12.0,2.0,3.0
6.0,1.0,59.0,15.0,1.0,0.0
5.0,2.0,39.4,13.0,2.0,0.0
10.0,0.0,99.9,27.5,1.0,1.0
9.0,0.0,92.2,18.0,2.0,2.0
3.0,4.0,37.5,14.0,0.0,0.0
4.0,3.0,32.4,18.0,1.0,1.0
8.0,2.0,31.8,11.6,0.0,2.0
12.0,1.0,137.9,29.0,2.0,1.0
5.0,2.0,82.3,21.2,3.0,0.0
7.0,2.0,0.0,0.0,0.0,5.0
8.0,0.0,58.6,13.1,3.0,2.0
11.0,0.0,175.5,38.0,0.0,0.0
6.0,2.0,1.8,1.8,0.0,2.0
6.0,1.0,26.0,11.0,0.0,1.0
7.0,1.0,110.3,24.4,1.0,0.0
8.0,1.0,3.7,2.2,0.0,0.0
4.0,3.0,31.4,10.4,1.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,0.0,75.0,16.2,0.0,1.0
7.0,2.0,18.0,6.9,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,1.0,53.6,11.5,3.0,1.0
6.0,1.0,2.9,2.9,0.0,2.0
4.0,3.0,48.0,15.0,2.0,0.0
4.0,3.0,32.5,9.5,2.0,0.0
7.0,1.0,56.4,17.1,2.0,0.0
6.0,1.0,26.0,10.0,0.0,1.0
4.0,3.0,12.6,6.0,2.0,0.0
8.0,0.0,98.4,21.6,1.0,1.0
6.0,1.0,104.0,30.0,2.0,2.0
10.0,1.0,121.6,26.0,0.0,0.0
7.0,1.0,40.9,11.3,2.0,0.0
8.0,0.0,111.6,29.0,0.0,1.0
4.0,3.0,30.6,15.0,0.0,0.0
5.0,2.0,40.6,12.0,0.0,0.0
4.0,3.0,28.0,9.0,0.0,0.0
6.0,1.0,31.0,9.3,0.0,1.0
5.0,2.0,31.0,11.0,0.0,1.0
4.0,3.0,3.0,3.0,0.0,3.0
8.0,0.0,108.1,25.0,2.0,0.0
6.0,1.0,29.2,11.5,0.0,1.0
6.0,1.0,82.0,19.0,0.0,0.0
6.0,3.0,41.8,12.3,0.0,2.0
7.0,1.0,32.7,8.7,0.0,2.0
5.0,2.0,22.2,9.0,0.0,3.0
2.0,5.0,24.0,12.0,0.0,0.0
5.0,2.0,36.3,12.0,2.0,1.0
8.0,1.0,68.0,18.9,0.0,1.0
12.0,0.0,113.0,24.0,2.0,3.0
10.0,0.0,68.1,16.7,2.0,1.0
8.0,1.0,20.3,8.2,0.0,2.0
8.0,0.0,34.0,13.0,0.0,4.0
6.0,1.0,50.2,16.5,1.0,0.0
6.0,1.0,36.4,7.4,0.0,0.0
8.0,0.0,64.6,14.1,2.0,2.0
7.0,2.0,42.8,17.3,1.0,0.0
9.0,0.0,95.7,21.6,2.0,0.0
7.0,0.0,80.9,14.1,0.0,0.0
5.0,2.0,58.6,13.0,1.0,0.0
5.0,2.0,22.5,10.0,1.0,1.0
6.0,2.0,25.8,11.6,0.0,0.0
7.0,0.0,46.0,9.0,2.0,1.0
6.0,1.0,61.3,18.0,2.0,0.0
4.0,3.0,27.7,11.7,2.0,0.0
6.0,1.0,59.2,16.2,1.0,1.0
8.0,0.0,76.6,21.0,2.0,0.0
3.0,4.0,18.8,8.0,0.0,0.0
6.0,1.0,42.4,13.1,0.0,1.0
7.0,2.0,55.4,15.2,2.0,1.0
5.0,2.0,50.3,16.0,1.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
8.0,1.0,74.5,22.0,0.0,1.0
7.0,0.0,12.5,6.5,2.0,2.0
7.0,1.0,41.6,12.8,3.0,0.0
6.0,1.0,57.6,12.6,2.0,0.0
3.0,4.0,38.8,14.7,0.0,0.0
6.0,1.0,14.3,6.7,1.0,1.0
5.0,2.0,25.1,10.2,1.0,1.0
4.0,3.0,17.2,5.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,2.0,41.1,11.5,1.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
5.0,2.0,27.7,9.6,3.0,0.0
7.0,0.0,40.5,13.0,3.0,1.0
9.0,0.0,129.7,25.3,2.0,0.0
5.0,3.0,0.0,0.0,0.0,2.0
5.0,2.0,53.1,12.0,1.0,1.0
7.0,0.0,79.0,16.0,3.0,0.0
3.0,4.0,33.0,12.0,0.0,0.0
2.0,5.0,34.0,26.0,0.0,0.0
2.0,5.0,10.0,5.0,0.0,0.0
9.0,0.0,57.5,16.8,2.0,2.0
7.0,2.0,65.4,25.4,1.0,2.0
11.0,0.0,57.9,22.7,3.0,4.0
6.0,2.0,20.6,8.9,0.0,2.0
7.0,0.0,59.0,12.0,0.0,1.0
5.0,2.0,65.5,20.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,1.0,22.8,7.7,1.0,2.0
6.0,1.0,0.0,0.0,0.0,0.0
5.0,2.0,31.0,10.2,1.0,0.0
6.0,1.0,55.3,12.5,3.0,0.0
7.0,0.0,19.6,7.6,0.0,2.0
7.0,0.0,64.4,14.4,2.0,2.0
7.0,1.0,62.3,14.4,2.0,1.0
10.0,1.0,0.0,0.0,0.0,7.0
7.0,1.0,1.7,1.7,0.0,2.0
0.0,7.0,0.0,0.0,0.0,0.0
11.0,0.0,39.0,16.0,3.0,5.0
6.0,1.0,85.0,38.0,2.0,0.0
9.0,0.0,119.5,24.0,1.0,3.0
6.0,1.0,55.6,14.0,4.0,1.0
3.0,4.0,7.1,2.8,0.0,2.0
6.0,1.0,42.0,16.0,0.0,0.0
7.0,1.0,59.8,13.0,1.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,1.0,29.0,11.6,1.0,2.0
6.0,1.0,62.5,13.7,1.0,0.0
9.0,1.0,74.6,28.6,3.0,2.0
8.0,0.0,74.6,16.0,3.0,3.0
8.0,1.0,50.5,15.0,3.0,1.0
1.0,6.0,0.0,0.0,0.0,1.0
4.0,3.0,35.1,13.5,2.0,1.0
9.0,0.0,124.6,27.2,1.0,2.0
7.0,1.0,26.7,10.7,0.0,3.0
4.0,3.0,27.7,11.5,1.0,1.0
5.0,3.0,24.3,12.2,0.0,2.0
5.0,2.0,32.9,17.6,0.0,1.0
4.0,3.0,24.5,7.7,0.0,0.0
5.0,2.0,37.1,10.2,1.0,0.0
6.0,2.0,29.3,14.3,0.0,2.0
6.0,1.0,89.2,20.6,2.0,0.0
5.0,2.0,62.3,24.4,2.0,1.0
7.0,1.0,56.5,12.0,2.0,1.0
5.0,2.0,0.0,0.0,0.0,0.0
5.0,2.0,65.0,19.0,0.0,0.0
4.0,3.0,19.8,8.0,0.0,0.0
4.0,3.0,34.7,16.0,0.0,0.0
4.0,3.0,47.0,13.5,0.0,1.0
8.0,0.0,120.1,24.6,2.0,0.0
8.0,1.0,26.0,13.0,0.0,0.0
8.0,1.0,49.7,14.4,1.0,2.0
6.0,1.0,27.6,11.0,2.0,1.0
5.0,3.0,29.5,10.0,0.0,0.0
5.0,2.0,36.4,11.4,2.0,0.0
7.0,1.0,54.7,14.7,0.0,2.0
5.0,2.0,37.0,12.0,0.0,0.0
9.0,0.0,104.4,25.0,1.0,1.0
5.0,2.0,18.2,8.5,1.0,2.0
10.0,0.0,125.0,26.8,1.0,2.0
7.0,1.0,46.9,16.4,2.0,3.0
8.0,1.0,51.2,10.8,0.0,2.0
5.0,2.0,15.0,5.0,0.0,0.0
7.0,0.0,24.2,7.0,0.0,2.0
8.0,0.0,70.2,13.9,0.0,2.0
7.0,1.0,53.2,19.2,2.0,0.0
6.0,1.0,39.9,15.2,3.0,2.0
7.0,1.0,47.3,12.8,3.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
3.0,4.0,32.0,14.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
5.0,2.0,37.1,10.9,0.0,0.0
10.0,1.0,125.1,30.4,2.0,1.0
7.0,2.0,51.9,17.1,2.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,1.0,38.7,12.0,1.0,1.0
7.0,1.0,50.4,19.2,2.0,0.0
6.0,2.0,41.7,17.2,1.0,1.0
5.0,3.0,36.2,11.6,3.0,0.0
7.0,1.0,50.6,15.0,1.0,1.0
4.0,3.0,40.5,14.5,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
5.0,2.0,70.9,17.9,0.0,0.0
4.0,4.0,28.0,15.0,0.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
8.0,1.0,58.2,23.0,2.0,0.0
7.0,1.0,61.3,11.9,1.0,1.0
6.0,1.0,45.7,12.0,0.0,0.0
5.0,2.0,32.0,11.0,2.0,0.0
4.0,3.0,17.2,7.5,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,1.0,92.8,24.6,2.0,1.0
7.0,0.0,39.0,10.8,2.0,1.0
5.0,2.0,32.8,8.8,0.0,0.0
6.0,1.0,41.0,10.6,2.0,2.0
7.0,1.0,21.0,13.0,0.0,0.0
5.0,2.0,47.4,13.0,0.0,0.0
6.0,2.0,85.0,21.9,2.0,2.0
2.0,5.0,16.0,8.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
9.0,1.0,79.0,20.0,1.0,2.0
6.0,1.0,85.0,18.0,2.0,1.0
7.0,1.0,98.6,25.0,0.0,0.0
4.0,3.0,27.0,11.0,2.0,1.0
5.0,2.0,36.4,11.2,1.0,1.0
6.0,1.0,97.4,18.6,1.0,0.0
5.0,3.0,60.0,21.2,2.0,1.0
4.0,3.0,45.5,14.0,1.0,0.0
7.0,1.0,63.0,16.4,2.0,2.0
6.0,1.0,75.5,18.0,1.0,0.0
6.0,1.0,103.6,34.4,0.0,1.0
8.0,0.0,114.0,29.0,0.0,0.0
6.0,2.0,18.3,6.9,0.0,1.0
4.0,3.0,8.0,4.3,0.0,0.0
4.0,3.0,26.0,12.0,1.0,1.0
6.0,1.0,0.0,0.0,0.0,0.0
2.0,5.0,9.3,5.0,0.0,0.0
9.0,0.0,37.0,11.5,2.0,2.0
9.0,0.0,118.0,29.0,0.0,1.0
8.0,0.0,77.8,20.1,3.0,2.0
3.0,4.0,26.0,12.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
3.0,4.0,35.5,13.5,0.0,0.0
4.0,3.0,56.0,15.6,1.0,0.0
9.0,0.0,101.1,21.8,2.0,2.0
9.0,0.0,33.0,9.0,0.0,1.0
8.0,2.0,116.8,35.6,1.0,1.0
5.0,2.0,0.7,0.7,0.0,4.0
6.0,1.0,0.0,0.0,0.0,0.0
9.0,0.0,67.2,24.3,3.0,3.0
6.0,2.0,64.8,17.1,1.0,1.0
11.0,1.0,126.1,27.1,2.0,2.0
7.0,0.0,73.4,15.9,2.0,1.0
7.0,0.0,63.6,11.3,2.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
5.0,3.0,18.8,8.0,2.0,0.0
7.0,0.0,64.8,15.4,2.0,1.0
5.0,2.0,34.5,13.9,1.0,1.0
7.0,1.0,92.6,33.1,0.0,0.0
6.0,2.0,0.0,0.0,0.0,0.0
5.0,2.0,45.5,11.3,2.0,1.0
5.0,3.0,16.5,9.0,1.0,2.0
2.0,5.0,0.0,0.0,0.0,1.0
7.0,1.0,83.3,24.0,1.0,1.0
6.0,1.0,77.4,14.4,2.0,0.0
6.0,2.0,37.0,11.0,0.0,0.0
7.0,0.0,64.0,18.0,1.0,2.0
5.0,2.0,41.0,13.0,0.0,1.0
9.0,1.0,15.8,4.8,0.0,1.0
11.0,1.0,30.0,10.0,0.0,3.0
3.0,4.0,7.0,4.0,0.0,1.0
6.0,1.0,18.4,6.6,2.0,0.0
5.0,3.0,33.4,12.0,0.0,0.0
7.0,1.0,76.6,23.9,3.0,3.0
6.0,1.0,77.7,21.0,3.0,1.0
8.0,0.0,70.0,18.0,1.0,2.0
1.0,6.0,8.8,8.8,1.0,0.0
6.0,2.0,50.0,20.0,0.0,0.0
6.0,1.0,47.8,13.0,1.0,2.0
4.0,3.0,37.5,12.5,3.0,0.0
6.0,1.0,63.4,16.0,0.0,1.0
8.0,0.0,65.7,14.6,2.0,0.0
4.0,3.0,16.2,5.6,3.0,0.0
10.0,1.0,139.6,30.7,1.0,3.0
6.0,1.0,106.1,27.1,1.0,0.0
6.0,1.0,32.9,11.9,0.0,0.0
3.0,4.0,0.0,0.0,0.0,0.0
8.0,0.0,109.0,20.0,1.0,2.0
9.0,0.0,143.7,30.3,3.0,0.0
8.0,0.0,0.0,0.0,0.0,4.0
4.0,3.0,68.0,22.0,1.0,0.0
5.0,2.0,39.2,13.5,1.0,0.0
1.0,6.0,11.5,11.5,0.0,0.0
7.0,1.0,64.1,16.5,1.0,1.0
6.0,2.0,54.9,13.8,2.0,1.0
5.0,2.0,77.4,18.6,1.0,0.0
9.0,2.0,52.9,17.0,0.0,1.0
6.0,1.0,51.0,9.5,1.0,1.0
7.0,0.0,14.5,5.1,0.0,0.0
6.0,2.0,8.5,4.5,0.0,1.0
4.0,3.0,91.0,28.0,0.0,0.0
5.0,2.0,65.8,16.4,2.0,0.0
8.0,1.0,55.0,11.0,3.0,2.0
5.0,3.0,50.3,13.0,2.0,1.0
3.0,4.0,25.0,9.0,0.0,0.0
7.0,1.0,80.7,35.0,0.0,1.0
8.0,2.0,38.7,11.6,0.0,1.0
6.0,1.0,31.0,8.0,0.0,1.0
5.0,2.0,69.0,16.6,1.0,0.0
4.0,4.0,30.6,11.7,2.0,1.0
11.0,0.0,78.5,18.0,2.0,0.0
7.0,1.0,74.8,18.7,2.0,0.0
7.0,1.0,53.0,16.0,0.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,1.0,52.9,14.0,2.0,1.0
9.0,1.0,1.0,1.0,0.0,3.0
6.0,1.0,49.5,14.5,3.0,2.0
9.0,1.0,132.6,32.4,0.0,1.0
9.0,1.0,40.7,13.5,0.0,2.0
5.0,2.0,41.2,12.0,0.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
8.0,0.0,128.5,24.7,1.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,1.0,79.0,22.0,0.0,0.0
8.0,2.0,65.4,24.2,1.0,1.0
4.0,3.0,35.5,13.1,2.0,0.0
7.0,1.0,26.8,10.8,1.0,2.0
5.0,3.0,14.1,10.2,0.0,1.0
7.0,0.0,55.1,14.6,3.0,2.0
6.0,1.0,87.7,21.2,1.0,0.0
4.0,3.0,0.0,0.0,0.0,0.0
11.0,0.0,198.5,36.0,1.0,0.0
7.0,2.0,42.8,10.8,1.0,1.0
10.0,0.0,13.0,8.0,0.0,2.0
0.0,7.0,0.0,0.0,0.0,0.0
4.0,3.0,26.3,11.3,1.0,0.0
8.0,0.0,101.1,24.3,1.0,3.0
5.0,2.0,21.8,11.0,2.0,1.0
7.0,0.0,11.6,6.3,0.0,4.0
4.0,3.0,44.5,13.0,0.0,0.0
7.0,1.0,84.8,19.6,1.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
4.0,3.0,26.0,7.0,0.0,0.0
4.0,3.0,21.1,7.3,0.0,0.0
8.0,1.0,39.9,9.1,0.0,2.0
8.0,0.0,32.5,11.5,1.0,2.0
6.0,2.0,36.0,10.2,3.0,1.0
8.0,1.0,56.0,14.0,0.0,3.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,1.0,1.7,1.7,0.0,2.0
6.0,2.0,14.8,4.2,0.0,1.0
1.0,6.0,7.0,7.0,0.0,0.0
4.0,3.0,64.0,38.0,1.0,0.0
7.0,1.0,75.8,20.9,2.0,1.0
3.0,4.0,12.0,8.0,0.0,0.0
5.0,2.0,56.0,17.0,0.0,0.0
5.0,2.0,35.4,11.0,3.0,1.0
5.0,2.0,46.0,14.0,0.0,0.0
5.0,2.0,37.5,10.2,2.0,0.0
7.0,1.0,33.1,11.2,0.0,0.0
6.0,1.0,73.9,24.0,0.0,1.0
3.0,4.0,12.2,5.3,0.0,0.0
2.0,5.0,0.0,0.0,0.0,2.0
9.0,0.0,75.9,17.5,2.0,2.0
10.0,0.0,138.3,29.5,0.0,1.0
11.0,0.0,110.0,22.0,2.0,3.0
11.0,0.0,55.2,10.0,2.0,4.0
6.0,1.0,56.9,11.8,3.0,0.0
4.0,3.0,51.7,14.2,1.0,0.0
10.0,0.0,112.2,34.6,0.0,4.0
6.0,1.0,15.4,6.3,0.0,0.0
7.0,1.0,18.4,7.3,0.0,2.0
7.0,1.0,48.4,12.1,2.0,1.0
10.0,0.0,77.5,15.6,1.0,2.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,1.0,96.3,37.0,0.0,0.0
7.0,0.0,89.8,16.0,1.0,0.0
8.0,1.0,130.0,32.0,2.0,0.0
3.0,4.0,0.0,0.0,0.0,2.0
5.0,2.0,48.0,18.0,0.0,1.0
6.0,1.0,43.2,12.0,2.0,2.0
7.0,1.0,68.7,24.0,4.0,0.0
5.0,2.0,31.3,12.6,0.0,2.0
7.0,0.0,109.0,27.0,2.0,0.0
6.0,1.0,67.2,14.5,1.0,1.0
6.0,1.0,32.0,10.2,0.0,2.0
7.0,0.0,22.7,8.2,0.0,3.0
4.0,4.0,2.0,2.0,0.0,1.0
6.0,1.0,33.8,9.0,2.0,1.0
6.0,2.0,4.0,4.0,0.0,2.0
6.0,1.0,52.4,13.9,2.0,0.0
6.0,1.0,15.7,6.0,0.0,0.0
2.0,5.0,14.6,8.8,2.0,0.0
9.0,1.0,35.1,13.0,1.0,1.0
5.0,2.0,18.0,5.4,3.0,1.0
4.0,3.0,33.6,13.5,1.0,1.0
6.0,1.0,43.1,10.0,1.0,0.0
7.0,0.0,29.0,7.0,0.0,1.0
8.0,0.0,114.0,21.0,1.0,6.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,0.0,102.0,25.0,0.0,0.0
9.0,0.0,86.0,20.0,2.0,2.0
8.0,0.0,56.7,16.4,1.0,1.0
8.0,0.0,81.0,17.0,1.0,3.0
2.0,5.0,8.1,8.1,0.0,0.0
3.0,4.0,14.2,8.2,1.0,1.0
10.0,0.0,89.1,17.0,0.0,1.0
7.0,1.0,85.3,20.2,0.0,1.0
7.0,0.0,78.6,18.5,2.0,0.0
6.0,1.0,80.4,22.5,2.0,0.0
7.0,0.0,26.8,7.7,0.0,2.0
6.0,1.0,62.2,21.5,0.0,0.0
6.0,1.0,57.4,15.0,2.0,1.0
4.0,3.0,51.2,15.8,0.0,0.0
7.0,0.0,79.0,16.0,0.0,1.0
8.0,0.0,124.4,28.0,1.0,0.0
7.0,0.0,101.8,17.0,1.0,0.0
5.0,2.0,61.1,16.5,0.0,0.0
6.0,1.0,57.9,14.9,3.0,1.0
4.0,3.0,64.5,20.0,0.0,0.0
6.0,3.0,27.3,9.5,1.0,2.0
4.0,3.0,19.5,10.0,1.0,2.0
7.0,0.0,53.0,18.0,0.0,0.0
6.0,1.0,77.4,17.4,0.0,0.0
8.0,0.0,77.6,20.6,1.0,1.0
5.0,3.0,43.0,19.0,1.0,1.0
1.0,6.0,0.0,0.0,0.0,1.0
3.0,4.0,33.0,11.9,1.0,0.0
10.0,1.0,101.5,20.8,0.0,0.0
3.0,4.0,15.7,6.0,0.0,0.0
5.0,2.0,56.3,14.5,2.0,0.0
6.0,1.0,74.4,16.2,1.0,0.0
5.0,2.0,41.6,11.1,3.0,1.0
10.0,0.0,176.0,38.0,3.0,0.0
6.0,1.0,87.9,17.4,0.0,0.0
8.0,0.0,71.3,16.7,1.0,2.0
5.0,3.0,69.3,20.0,0.0,0.0
7.0,1.0,63.2,16.2,2.0,1.0
5.0,2.0,37.2,8.3,2.0,0.0
3.0,4.0,0.0,0.0,0.0,0.0
4.0,3.0,23.0,8.0,1.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,0.0,70.1,15.7,2.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,1.0,86.8,18.3,1.0,0.0
5.0,2.0,43.2,15.8,0.0,1.0
5.0,2.0,0.0,0.0,0.0,2.0
6.0,1.0,21.8,6.8,0.0,2.0
6.0,1.0,0.0,0.0,0.0,2.0
6.0,1.0,81.6,20.8,2.0,0.0
6.0,1.0,13.0,6.7,0.0,3.0
8.0,0.0,80.4,26.0,2.0,2.0
4.0,3.0,24.2,8.4,0.0,1.0
1.0,6.0,7.0,7.0,0.0,0.0
6.0,1.0,28.0,10.5,2.0,0.0
6.0,1.0,39.4,10.0,1.0,0.0
6.0,1.0,1.8,1.8,0.0,2.0
5.0,2.0,53.9,14.5,1.0,0.0
6.0,1.0,47.0,14.1,2.0,1.0
3.0,4.0,38.6,13.5,2.0,0.0
8.0,1.0,0.0,0.0,0.0,1.0
6.0,1.0,65.5,22.0,2.0,1.0
2.0,5.0,5.0,5.0,0.0,1.0
7.0,0.0,70.0,24.0,0.0,2.0
5.0,2.0,43.8,11.0,0.0,0.0
7.0,0.0,107.8,20.0,1.0,0.0
5.0,2.0,33.9,9.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,1.0
6.0,1.0,60.0,20.0,0.0,2.0
4.0,3.0,25.9,11.2,0.0,0.0
7.0,0.0,63.0,11.3,2.0,0.0
8.0,0.0,22.0,9.2,0.0,2.0
7.0,0.0,83.1,15.4,2.0,1.0
8.0,0.0,64.9,15.6,3.0,2.0
7.0,1.0,43.8,12.0,0.0,3.0
